question,reference,generated,bertscore_f1,bertscore_precision,bertscore_recall
What conclusion does Abelard draw about intentionality?,"Abelard concludes that intentionality is a primitive and irreducible feature of the mind, our acts of attending to things. Different acts of attention are intrinsically different from one another; they are about what they are about in virtue of being the kind of attention they are. Therefore, Abelard adopts what is nowadays called an adverbial theory of thought.","Abelard draws that intentionality is a kind of action that is both causally and psychologically related to its subject’s action, in the sense that the action’s properties are determined by its subject’s properties (moral, sexual, etc.) when it is undertaken.",0.8572583198547363,0.8644635677337646,0.850172221660614
What principle does Abelard embrace to give a theory of understanding?,"Abelard embraces a principle of compositionality, holding that what an understanding is about is a function of what its constituent understandings are about.","Abelard embraces the principle of non-contradiction to give a theory of understanding, which he understands as a way of determining what is true by means of our sensory perceptions and by means of rational inquiry into their nature and relations.",0.8829767107963562,0.8734666109085083,0.8926961421966553
What is the principle that Abelard takes to be the rational core of traditional Christian morality?,The principle that Abelard takes to be the rational core of traditional Christian morality is that the agent’s intention alone determines the moral worth of an action.,Abelard contends that the principle that Catharic tradition takes to be the rational core of Christian morality is the fact that human beings are by nature moral agents capable of knowing and doing justly.,0.9032961130142212,0.8946243524551392,0.9121376276016235
What does Abelard deny with respect to the relationship between deeds and feelings?,"Abelard denies that the performance or nonperformance of the deed could affect the agent’s feelings, which in turn may affect his or her intentions.","Abelard denies that actions and their perceptual equivalents (such as words) are identical in their causal dependence on each other, a proposition known as the deism of feigned speech.",0.8468679785728455,0.8430069088935852,0.8507645726203918
What is the example Abelard uses to illustrate his point that ignorance does not necessarily make an action immoral?,"Abelard uses the example of the crucifiers of Christ to illustrate his point that ignorance does not necessarily make an action immoral. He argues that the crucifiers of Christ were not evil in crucifying Jesus, because their ignorance of Christ’s divine nature did not make them evil. He also argues that they would have sinned had they thought crucifying Christ was required and did not crucify Christ, because failing to abide by one’s conscience in moral action renders the agent blameworthy.","Abelard uses the story of the young woman who falls in love with a man other than her husband to illustrate his point that ignorance does not necessarily make an action immoral. He notes that while the man's actions may be repugnant to the woman's sense of rightness in marriage, they are not necessarily immoral because they are based on ignorance of the other woman as well.",0.8850526809692383,0.8913582563400269,0.8788356781005859
What is the first objection to Abelard’s intentionalism?,The first objection to Abelard’s intentionalism is that it is not possible to commit evil voluntarily.,"The first objection to Abelard’s intentionalism is that it leaves open the question of what actions are real, on the basis of which he responds that only non-material things are real (",0.9219308495521545,0.8987756967544556,0.9463106393814087
What is the distinction Abelard makes between wanting to do something and wanting to want to do something?,"Abelard distinguishes between wanting to do something and wanting to want to do something by noting that we often want to perform an action but do not want to suffer the consequences of that action, and that sometimes our bodies react with pleasure and desire independently of our wills. He argues that acting on such desires is done “of” will, but not voluntarily, and that there is nothing evil in desire itself, only in acting on it.","Abelard distinctions between wanting to do something and wanting to want to do something on different grounds. He regards wanting to do something as a matter of fact, that is, something that is in the mind, and hence action-ready, irresistible, and immediate, whether one wants to do it or not, while wanting to want to do something is a matter of disposition, that is, something that is in the mind but not action-ready, and hence subject to change, conditional, and contemplative, whether one wants to do it or not, but only insofar as one has the disposition to do it. Hence, to want to do something is to be a doer of what one wants to do, and to want to want to do something is to be a seeker after what one wants to be, and to be contemplative of that.",0.8632313013076782,0.8542882204055786,0.8723635077476501
What are the two cases Abelard uses to argue that human justice can even be just to punish an agent we strongly believe had no evil intention?,"Abelard uses two cases to argue that human justice can even be just to punish an agent we strongly believe had no evil intention. The first case is a woman who accidentally smothers her baby while trying to keep it warm at night and is overcome with grief. Abelard maintains that we should punish her for the beneficial example her punishment may have on others. The second case is a judge who may have excellent (but legally impermissible) evidence that a witness is perjuring himself. Since he cannot show that the witness is lying, the judge is forced to rule on the basis of the witness’s testimony that the accused, whom he believes to be innocent, is guilty. Abelard argues that human justice may with propriety ignore questions of intention in this case as well.","Abelard uses two cases in order to argue that human justice can even be just to punish an agent we strongly believe had no evil intention, including one where the agent is a liar and another where he is the victim of a crime committed by someone else.",0.8903628587722778,0.923944354057312,0.8591368198394775
What is the problem with Abelard's position that the only certifiable sin is acting against one's conscience?,"The problem with Abelard's position is that if we cannot look to the intrinsic value of the deeds or their consequences, and conscience has no reliable guide, then his position seems to open the floodgates to well-meaning subjectivism. In other words, people would be free to do whatever they believe is right, even if it is not objectively so, which could lead to chaos.",Abelard's position that the only certifiable sin is acting against one's conscience is that it neglects the diverse ways in which human beings sin and the need for moral judgment and reform.,0.8572005033493042,0.8685262203216553,0.8461663722991943
What is the problem that Abelard's solution to the problem of how obedience to God's will can be a matter of the agent's intention conforming to a formal criterion leads to?,"The problem that Abelard's solution leads to is that even if we grant that an agent's intentions conform to the Golden Rule, it is not clear why the agent should care about this conformity. In other words, even if Abelard were right about morality, it is not clear why an agent should be moral.",The problem that Abelard's solution to the problem of how obedience to God's will can be a matter of the agent's intention conforming to a formal criterion leads to is that it requires the agent to be a perfect agent in order to fulfill his duty.,0.8991584181785583,0.9053001999855042,0.8930994272232056
What is Abelard's view on the relationship between happiness and virtue?,"Abelard believes that our happiness is linked to virtue, which is habitual morally correct behavior. He argues that reason can prove that a merely naturalistic ethics is insufficient, and that an agent's happiness is necessarily bound up with accepting the principles of traditional Christian belief, including the belief in God and an Afterlife. In particular, he argues that the Afterlife is a condition to which we ought to aspire, that it is a moral improvement even on the life of virtue in this world, and that recognizing this is constitutive of wanting to do what God wants, that is, to live according to the Golden Rule, which guarantees as much as anything can (pending divine grace) our long-term postmortem happiness.","Abelard contends that happiness is a function of good moral character, such that a person's moral character is the primary determinant of his or her happiness. However, he also suggests that the possession of other desirable qualities, such as wealth and power, may also be necessary for happiness, on the grounds that they too are the product of good moral character.",0.8597291707992554,0.8764770030975342,0.8436094522476196
What is the Philosopher's initial view about the relationship between virtue and happiness?,"The Philosopher initially maintains that virtue entails happiness, and hence there is no need of an Afterlife since a virtuous person remains in the same condition whether dead or alive.","The Philosopher initial view is that happiness is a function of our moral character, particularly our virtue (specifically, their deified version of virtue)",0.8794552087783813,0.8775545358657837,0.8813641667366028
Who did Abelard have a conflict with because he believed reasoning had a role to play in matters of faith?,"Abelard had a conflict with those who were called anti-dialecticians, including his fellow abbot Bernard of Clairvaux, because he believed reasoning had a role to play in matters of faith.","Abelard had a conflict with Augustine because Augustine believed that Scripture alone was the authoritative word of God and that Christian faith could only be understood through reason. However, Abelard believed that reasoning had a role to play in matters of faith because it could help us understand the divine plan and its relevance to human life.",0.8934479355812073,0.8871461749076843,0.8998398184776306
What do the anti-dialecticians believe about the plain meaning of religious sentences?,"The anti-dialecticians believe that the plain meaning of religious sentences, to the extent that it can be grasped, is plain and that beyond that plain meaning, there is nothing we can grasp at all. They are semantic realists about the plain meaning of religious sentences.","For the anti-dialecticians, plain religious sentences are not meant to be abstract or metaphysical propositions, but rather are confined to the sensory, material, and empirical realities of the world that we live in. They are meant to designate particular persons, events, or things as religions, in order to distinguish them from other objects of interest that may also be of human interest but not religiously significant.",0.8650034666061401,0.855652928352356,0.8745605945587158
What does Abelard think is a more serious threat to the proper use of reason in religion?,"Abelard thinks that there is a more serious threat to the proper use of reason in religion, but the text does not specify what that threat is.",Abelard thinks that sexual passion is a more serious threat to the proper use of reason in religion than idolatry or other forms of supernatural revelation because it is more deeply rooted in human nature and its effects are more immediate and personal.,0.9012393951416016,0.8853878974914551,0.9176688194274902
How does Abelard justify the claim that reason can be fruitfully applied to a particular article of faith?,Abelard justifies the claim that reason can be fruitfully applied to a particular article of faith by offering a case study in his own writings where he dialectically investigates the Trinity and elaborates an original theory of identity to address issues surrounding it. He argues that belief in the Trinity is rationally justifiable since as far as reason can take us we find that the doctrine makes sense once the tools of dialectic have been properly employed.,"Abelard reasons that since the act of believing a statement is a act of speech, and speech is a function of nervous system that is subject to induction and revision, apart from the factual content of that statement, it follows that believing a statement is a function of nervous system that is subject to both induction and revision. He further argues that since the content of a religious article of faith is not merely a series of sensory impressions, but rather involves a transcendental element that cannot be explained by our species’ nervous system, it is not a article of faith that can be simply and solely explained by our species’ nervous system.",0.8384163975715637,0.8326660394668579,0.8442467451095581
What are the four additional modes of identity that Abelard presents in his Theologia christiana?,Abelard presents four additional modes of identity in his Theologia christiana: (1) essential sameness and difference; (2) numerical sameness and difference; (3) sameness and difference in definition; (4) sameness and difference in property (in proprietate).,"In his Theologia christiana, Abelard presents four additional modes of identity: the body as a whole, the senses as a single unit, the intellect as a single entity, and the will as a single agent.",0.8648666739463806,0.8856005072593689,0.8450814485549927
What is Abelard's view on the relationship between a part and the whole it is a part of?,"Abelard maintains that the part is essentially different from the integral whole of which it is a part, reasoning that a given part is completely contained, along with other parts, in the whole, and so is less than the quantity of the whole.","Abelard's view is that the part and the whole are different in kind but equally real, in that each is a manifestation of a universal simple substance (summa simplea).",0.8771313428878784,0.8762079477310181,0.8780567049980164
What are the two causes of the failure of numerical sameness?,"The two causes of the failure of numerical sameness are: (1) objects are not numerically the same when one has a part that the other does not have, in which case the objects are essentially different as well, and (2) objects are numerically different when neither has a part belonging to the other.",The two causes of the failure of numerical sameness are (a) the difference between the number of attributes that the subject and its agent are concerned with when acting independently and (b) the difference between the number of statements that its functional law makes use of when describing its subject.,0.8866477608680725,0.8906607031822205,0.8826708793640137
What is the difference between sameness and difference in definition and essential and numerical sameness and difference?,"Sameness and difference in definition is roughly analogous to modern theories of the identity of properties, while essential and numerical sameness and difference apply directly to things in the world and are extensional forms of identity. According to Abelard, things are the same in definition when what it is to be one requires that it be the other, and conversely; otherwise they differ in definition.","In relation to the distinction between sameness and difference in definition and essential and numerical sameness and difference, the former is about the same thing as the latter, in that they both describe a property that is either identical in its essence or action for its subject, and both use the term ""same"" in its ordinary sense. However, numerical sameness is a property that is determined by its subject's mode of existence, while essential and numerical sameness are properties that are inherent in their subjects' things-in-truth.",0.8544782996177673,0.8508394360542297,0.8581483364105225
What does Abelard mean by the term 'mixed' in the context of properties?,"In the context of properties, Abelard uses the term 'mixed' to refer to properties that, despite being different in definition, both apply to the selfsame concrete thing as such and also as it is characterized by the other.","Abelard (in his essay ""On the Evil of Reason"") defines 'mixed' in the context of properties as 'of different kinds'.",0.8731788992881775,0.8909666538238525,0.8560874462127686
What is the relationship between a form-matter composite and its matter?,"A form-matter composite and its matter are essentially the same, yet they are not identical. The matter is prior to the composite in terms of properties, while the composite is posterior to its matter. The matter is not characterized by posteriority, and the composite is not characterized by priority. Therefore, the matter and composite are different in property despite being essentially the same.","A form-matter composite is a mixture of mind and matter in such a way that the mind has a definite, independent character that is not simply a product of the matter, and the matter is not simply a functional expression of the mind. Thus, the mind-body dualism involved in the formation of a form-matter composite is a dualism of material substance rather than a dualism of subject and object.",0.8656890988349915,0.8603142499923706,0.8711315393447876
How does Abelard use his theory of identity to explain the Trinity?,"Abelard explains the Trinity by stating that the three Persons are essentially the same as one another, since they are all the same concrete thing (namely God). They differ from one another in definition, since what it is to be the Father is not the same as what it is to be the Son or what it is to be the Holy Spirit. The three Persons are numerically different from one another, for otherwise they would not be three, but they are not numerically different from God: if they were there would be three gods, not one. Moreover, each Person has properties that uniquely apply to it—unbegotten to the Father, begotten to the Son, and proceeding to the Holy Spirit—as well as properties that are distinctive of it, such as power for the Father, wisdom for the Son, and goodness for the Holy Spirit. The unique properties are unmixed in Abelard’s technical sense, for the Persons differ from one another in their unique properties, and such properties do not apply to God; the distinctive properties are mixed, though, in that God is characterized by each (the powerful God is the wise God is the good God). Abelard holds that human reason cannot go further than this, but reason validates the analysis (strictly speaking only a “likeness” or analogy) as far as it can go.","Abelard uses his theory of identity to explain the Trinity by arguing that the divine persons are one in essence but different in degree, and that this difference is caused by their being in a single hypostatic union. He also suggests that this explanation is both logically and psychologically acceptable.",0.837203860282898,0.8636332154273987,0.8123441338539124
Who was William of Champeaux and what was his contribution to philosophy?,"William of Champeaux was a French philosopher and theologian who lived in the 11th and 12th centuries. He was a prominent figure in the development of medieval philosophy and is best known for his work on logic, mereology, relations, and universals. He was a student of Anselm of Canterbury and later became a teacher himself, counting Peter Abelard among his students. William's most significant contribution to philosophy is his theory of universals, which holds that universals are real and exist independently of particular things. This theory was a major topic of debate in medieval philosophy and was challenged by Abelard, who argued that universals are merely mental constructs. William's work on logic and syllogisms was also influential and helped to shape the development of medieval logic. He was a leading figure in the School of Paris, which was a center of learning and philosophical debate in the 12th century. Despite his significant contributions to philosophy, William's work is not widely studied today and is often overshadowed by the more famous philosophers of the medieval period. Nonetheless, his ideas and theories continue to be an important part of the history of philosophy and have had a lasting impact on the development of Western thought",William of Champeaux was a medieval logician and philosopher who made important contributions to the development of modern subjective time and causal reasoning.,0.8688567876815796,0.9064201712608337,0.8342827558517456
What does the term Abhidharma mean in the Buddhist exegetical tradition?,"In the Buddhist exegetical tradition, the term Abhidharma means approximately “higher” or “further” teaching, and it refers both to the doctrinal investigations of the new scholastic movement and to the body of texts yielded by its systematic exposition of Buddhist thought. This body of literature includes the third of the “three baskets” (Skt., tripiṭaka, Pali, tipiṭaka) of the Buddhist canon, namely, the Abhidharma-piṭaka (Pali, Abhidhamma-piṭaka), its commentaries, and later exegetical texts.","In the Buddhist exegetical tradition, the term Abhidharma means “the system of the wise who have understood the Buddha’s teaching” (Mahāmāryāvīlaṁusāsāmāyā).",0.8563359975814819,0.8682988882064819,0.8446983098983765
What is Abhidharma and how does it differ from Sūtrānta?,"Abhidharma is a branch of thought and inquiry that is distinct from Sūtrānta, the system of the Buddha’s discourses. Unlike the earlier Buddhist discourses that are colloquial in nature, the Abhidharma method presents the Buddha’s teachings in technical terms that are carefully defined to ensure analytical exactitude. In content, Abhidharma is distinctive in its efforts to provide the theoretical counterpart to the Buddhist practice of meditation and, more broadly, a systematic account of sentient experience. It does so by analyzing conscious experience into its constituent mental and physical events. Abhidharma is also notable for its dharma theory, which is an overarching inquiry into the nature and interaction of dharmas, and its impact on subsequent Buddhist thought and systematic philosophy.","Abhidharma is a system of philosophical and religious theory that is both more and less than Sūtrānta in several respects. On the one hand, it is more philosophical in that it is a system of logical and mathematical reasoning that extends beyond the realm of religious ritual and sacrifice, and that is based on a system of categories and propositional functions rather than on images and gestures; on the other hand, it is less religious in that it does not presuppose any particular religious system other than its own, and is not intended to be a systematic exposition of religious doctrine. Additionally, Abhidharma is a philosophical system that is both analytic and synthetic, in that it is both a system of logical and mathematical reasoning that can be used to explain the nature of reality and a system of religious doctrine that is intended to be practically useful in the transmission of Buddhist teaching.",0.8653903007507324,0.8618699312210083,0.8689396381378174
What was the name of the two parties or fraternities that the primitive Buddhist community divided into around the beginning of the third century BCE?,"The two parties or fraternities that the primitive Buddhist community divided into around the beginning of the third century BCE were the Sthaviras (Pali, Theriyas) and the Mahāsāṅghikas.",The two parties or fraternities that the primitive Buddhist community divided into were the Saṅgha (community) and the Ācārya (teacher) class.,0.9158259630203247,0.9315727353096008,0.9006026983261108
What is the likelihood that the early formative period of the Buddhist community gave rise to multiple intellectual branches that developed spontaneously?,It is likely that the early formative period of the Buddhist community gave rise to multiple intellectual branches that developed spontaneously due to the geographical extension of the community over the entire Indian subcontinent and subject to the particular problems that confronted each monastic community (saṅgha).,"It is likely that the early formative period of the Buddhist community gave rise to multiple intellectual branches that developed spontaneously, given the social and cultural conditions of the time and the intellectual ferment that had already taken place in India at the turn of the first century CE.",0.9171969294548035,0.92289799451828,0.9115660190582275
What are the seven texts of the Sarvāstivādin Abhidharma-piṭaka?,"The seven texts of the Sarvāstivādin Abhidharma-piṭaka are the Saṅgītiparyāya (Discourse on the Collective Recitation), the Dharmaskandha (Compendium of Dharmas), the Prajñaptiśāstra (Manual of Concepts), the Vijñānakāya (Compendium of Consciousness), the Dhātukāya (Compendium of Elements), the Prakaraṇapāda (Literary Exposition), and the Jñānaprasthāna (The Foundation of Knowledge).","The seven texts of the Sarvāstivādin Abhidharma-piṭaka are: the Vimuṭṭhāvatī-vāyuputhāna, the Sāmaññaplāsiapi-vāyuputhāna, the Mātrā-vāyuputhāna, the Viśeṣaplāsiapi-vāyuputhāna, the Sāmaññaparaplu-vāyuputhāna, the Mātrā-paraplu-vāyuputhāna, the Viśeṣaparaplu-vāyuputhāna, and the Abhijñā-vāyuputhāna (the ""Pure Consciousness-Water Package"").",0.8483145236968994,0.8383269309997559,0.8585430383682251
What is the Sarvāstivāda manual most influential for later Chinese and Tibetan Buddhism?,"The Sarvāstivāda manual most influential for later Chinese and Tibetan Buddhism is Vasubandhu’s Abhidharmakośa (Treasury of Abhidharma, fifth century CE).",The Sarvāstivāda manual most influential for later Chinese and Tibetan Buddhism is its systematic treatment of emanationary process and its implications for Buddhist metaphysics and epistemology.,0.8928341865539551,0.909376323223114,0.8768832683563232
What is the main body of Abhidharma literature composed of?,The main body of Abhidharma literature is composed of interpretations of the Buddha’s discourses specific to each school of thought and philosophical elaborations of selectively emphasized doctrinal issues. These continued to be refined by subsequent generations of monks who contributed to the consolidation of the two surviving Theravāda and Sarvāstivāda schools.,The main body of Abhidharma literature is a series of commentaries on the Buddha's teachings by various Buddhist monks and scholars who were not themselves Buddhists.,0.889369785785675,0.9155519008636475,0.8646435141563416
What is the distinction made by Buddhist tradition between the Sūtrānta and Abhidharma methods of instructing the teachings?,"Buddhist tradition distinguishes between the Sūtrānta and Abhidharma methods of instructing the teachings by contrasting the Sūtrānta “way of putting things” in partial, figurative terms that require further clarification, versus the Abhidharma exposition and catechism that expound the teachings fully, in non-figurative terms. This coincides with additional distinctions the tradition makes between texts that have implicit meaning versus those that have explicit meaning, and texts that are expressed in conventional terms versus others that are expressed in ultimate terms.","Buddhist tradition makes a distinction between the Sūtrānta and Abhidharma methods of instructing the teachings on the basis that the Sūtrānta is a systematic and systemic explanation of the Buddha's teachings that includes their historical context and cultural significance, while the Abhidharma is a formal and analytical explanation that neglects these aspects and instead focuses on their logical and psychological properties.",0.8896816372871399,0.9026931524276733,0.877039909362793
What was the purpose of using lists in early Buddhist literature?,"The purpose of using lists in early Buddhist literature was to serve as mnemonic devices, as the literature was composed and for some centuries preserved orally. These lists were also powerful mnemonic devices and provided formulaic treatment of doctrinal items that were expounded elsewhere. The use of lists in early Buddhist literature can be traced to the collections of the Buddha’s discourses, where certain texts are arranged according to taxonomic lists, providing formulaic treatment of doctrinal items that are expounded elsewhere. Similar taxonomic lists form the table of contents of the Vibhaṅga and Puggalapaññatti of the Theravāda and the Saṅgītiparyāya and Dharmaskandha of the Sarvāstivāda, which are structured as commentaries on those lists.","To illustrate and explain concepts, rather than merely stating them.",0.8169664144515991,0.8506656885147095,0.7858353853225708
What were some of the factors that contributed to the development of the discursive hermeneutics and argumentative style of Abhidharma literature?,"The development of the discursive hermeneutics and argumentative style of Abhidharma literature was influenced by the institutionalization of Buddhist thought, the transition from oral to written methods of textual transmission, the rise of monastic debates concerning the doctrine among the various Buddhist schools, intellectual assimilation and doctrinal disputes between the Buddhist monastic community and the contemporaneous Sanskrit Grammarians, Jains, and Brahmanical schools with their evolving scholastic and analytical movements. The dialectic format and the display of awareness of differences in doctrinal interpretation are the hallmarks of the Kathāvatthu and the Vijñānakāya. Later on, post-canonical Abhidharma texts became complex philosophical treatises employing sophisticated methods of argumentation and independent investigations that resulted in doctrinal conclusions quite far removed from their canonical antecedents.","Some of the factors that contributed to the development of the discursive hermeneutics and argumentative style of Abhidharma literature include:
• The predominance of logic and rhetoric in ancient Indian intellectual traditions
• The need to defend Buddhist metaphysical and epistemological claims against Hindu rivalry
• The desire to create a coherent and defensible system of religious and philosophical explanation within the Buddhist-Hindu trading-partner community
• The need to communicate and collaborate with scholars from different traditions in order to advance the study of Buddhist and Hindu philosophy.",0.859605073928833,0.8713923096656799,0.8481325507164001
What two approaches to discussing the Dharma within the early Buddhist community led to the development of Abhidharma literature?,"The two approaches to discussing the Dharma within the early Buddhist community that led to the development of Abhidharma literature were the first approach, which intended to summarize and analyze the significant points of the Buddha’s teachings, and the second approach, which aimed to elaborate on and interpret the doctrines by means of monastic disputations.","The two approaches to discussing the Dharma within the early Buddhist community that led to the development of Abhidharma literature were (a) the practice of meditation on Buddha words, and (b) the analysis of individual consciousness as a combination of bodily sensations, mental acts, and physical factors.",0.9171206951141357,0.9152682423591614,0.918980598449707
What is the difference between the Sūtrānta and Abhidharma worldviews in terms of the time scale of processes?,"In the Sūtrānta worldview, processes are analyzed in terms of physical and mental processes that arise and cease subject to various causes and conditions, but the Abhidharma reinterprets these terms as applying to discrete, momentary events, reducing the time scale of these processes so they are now seen as operating from moment to moment.","In the Sūtrānta worldview, processes are immediate and causally connected, while in the Abhidharma worldview, processes are more distributed and causally related but not necessarily immediate.",0.8870930075645447,0.9017592668533325,0.8728962540626526
What is the role of dharmas in the process of sensory perception according to the Abhidharma treatises?,"According to the Abhidharma treatises, dharmas are the objects of mental cognitive awareness, a particular type of consciousness that discerns between the stimuli impinging upon the sense faculties and that emerges when the requisite conditions come together. Dharmas are not merely mental objects like ideas, concepts, or memories. Rather, they are psycho-physical events with diverse capacities by means of which the mind unites and assimilates a particular perception, especially one newly presented, to a larger set or mass of ideas already possessed, thus comprehending and conceptualizing it.","According to the Abhidharma treatises, dharmas are of two kinds: material (sattva) and formal (upasanga) ones. Material dharmas are sensory impressions or their psychological representations, while formal dharmas are linguistic expressions that represent their subject matter, such as words or phrases. The process of sensory perception, according to the Abhidharma theory, is a transformation of formal dharmas into material ones, a process known as anāhatax yoga.",0.8599015474319458,0.8663734197616577,0.8535256385803223
What is the purpose of the Abhidharma exegesis?,"The purpose of the Abhidharma exegesis is to provide an exhaustive account of every possible type of experience in terms of its constituent dharmas. This enterprise involves breaking down the objects of ordinary perception into their constituent, discrete dharmas and clarifying their relations of causal conditioning. The overarching inquiry subsuming both the analysis of dharmas into multiple categories and their synthesis into a unified structure by means of their manifold relationships of causal conditioning is referred to as the “dharma theory.”","The purpose of the Abhidharma exegesis is to explain and systematize the Buddha's teachings in terms of their religious and philosophical significance, and to provide a comprehensive account of the nature of reality and the path to enlightenment that includes both soteriological and metaphysical elements.",0.8777352571487427,0.894882082939148,0.8612331748008728
What is the Theravāda system of dharma categories?,"The Theravāda system of dharma categories is a system of eighty-two dharma categories. These categories are organized into a fourfold categorization. The first three categories include the bare phenomenon of consciousness (citta) that encompasses a single dharma type and of which the essential characteristic is the cognizing of an object; associated mentality (cetasika) that encompasses fifty-two dhammas; and materiality or physical phenomena (rūpa) that include twenty-eight dhammas that make up all physical occurrences. All the eighty-one dhamma types in these three broad categories are conditioned (saṅkhata). The eighty-second dhamma that comprises the fourth category is unconditioned (asaṅkhata): it neither arises nor ceases through causal interaction. The single occurrence in this fourth category is nirvana (Pali, nibbāna).","The Theravāda system of dharma categories is a system of classification of Buddhist teachings into categories based on their mode of existence, or buddha-ness, and their relationship to other teachings. It is a system that has been the subject of critical scholarly analysis and has helped to establish Buddhism as a scientific and philosophical system.",0.8435526490211487,0.8725524544715881,0.8164184093475342
What are the five categories of dharmas in the Sarvāstivāda system?,"The five categories of dharmas in the Sarvāstivāda system are: 1) consciousness (citta), 2) associated mentality (caitta), 3) physical phenomena (rūpa), 4) factors dissociated from thought (cittaviprayuktasaṃskāra), and 5) the unconditioned (asaṃskṛta).","In the Sarvāstivāda system, the five categories of dharmas are bodily form, bodily sensations, perceptual consciousness, action, and knowledge. They are the material objects of experience that we have direct access to through our senses and are the means by which we perform our actions. Existence, consciousness, and action are the three fundamental truths of Buddhist metaphysics.",0.8527732491493225,0.8689504265785217,0.8371874690055847
What is the Abhidharma analysis of consciousness based on?,"The Abhidharma analysis of consciousness is based on the analysis of each of the categories in great detail, thus creating relational schemata whereby each acknowledged experience, phenomenon, or occurrence can be determined and identified by particular definition and function. The analysis of consciousness or citta is especially important in Abhidharma doctrinal thought, and the basic principles of this analysis are shared with the other Abhidharma systems.",The Abhidharma analysis of consciousness based on the fact that all phenomena are mind-onlys because they are composed of mind-related elements.<?|im_end|>,0.8422074913978577,0.8337779641151428,0.8508092164993286
What is the role of citta in the process of sensory perception in Abhidharma?,"In Abhidharma, citta is the epitome of the operation of consciousness and is experienced in the process of sensory perception, which is deemed the paradigm of sentient experience. Citta is always intentional and directed to a particular object that is cognized by means of certain mental factors. It always occurs associated with its appropriate cetasikas or mental factors that perform diverse functions and that emerge and cease together with it, having the same object and grounded in the same sense faculty. Each assemblage of citta and its associated mental factors is conscious of just one object, arises for a brief instant and then falls away, followed by another citta combination that picks up a different object by means of its particular associated mental factors.","In Abhidharma, citta is the ""breath of mind"" or ""breath of the senses,"" which is the vehicle through which perceptual content, or buddhi, or ""intelligent matter,"" or anicca, or ""impermanence,"" or anatta, or ""non-self,"" or anatta, or the cessation, or anatta, or anatta, or the world, or anatta, or anatta, or the mind, or anatta, arrives at its ultimate reference, comes to be. Thus, citta is the ""breath of the mind"" that brings to mind, or refers to, buddhi, anicca, anatta, and the world.",0.8225270509719849,0.8118059635162354,0.8335350155830383
What are the four broad categories of consciousness moments in the Abhidhamma scheme?,"The four broad categories of consciousness moments in the Abhidhamma scheme are sense-sphere (kāmāvacara), form-sphere (rūpāvacara), formless-sphere (arūpāvacara), and world-transcending (lokuttara).","In the Abhidhamma scheme, consciousness is divided into four broad categories: sensory, mental, physical, and psychical. These are further subdivided into a number of specific types of consciousness, such as perceptual, motor, emotive, and cognitive.",0.8492721319198608,0.8775392770767212,0.822769284248352
What is the role of dharmas in Abhidharma?,"In Abhidharma, dharmas are distinct (but interrelated) functions, energies, or causally significant aspects of consciousness moments. They are seen as properties, activities, or patterns of interconnection that construct one’s world, not as static substances. The Abhidharma lists of dharmas are open-ended, reflecting a dynamic conception of dharmas and leaving room for continued debates about what is and is not a dharma. Abhidharma represents the theoretical counterpart to the practice of meditation in the Buddhist path, where the nature of lived experience as based on one’s cognitive apparatus is contemplated by investigating the very nature of one’s mind through meditation practice.","In Abhidharma, dharmas are understood to be the aggregates of conscious experience that are the vehicles of individual buddha-natures (sannyāsa yogīs) and their respective buddha-deities (tantric masters) when they are manifested in bodily form. According to the Buddha's teaching, the aggregates are the means by which the bodhisattva who is the disciple of a good teacher (vigorous yogī) and his or her buddha-father (sacred teacher) realize their own buddhafields, and so forth, through the practice of meditation on them. However, the Buddha also makes clear that the aggregates are not simply means, but rather the actual buddhafields themselves, which are the final, ultimate reality that enlightened beings achieve through their own actions, including their buddhan",0.8378947973251343,0.8234128952026367,0.8528951406478882
What is the first of the two simultaneous processes in the soteriological purpose of the categorial analysis of dharmas?,"The first of the two simultaneous processes in the soteriological purpose of the categorial analysis of dharmas is evaluative analysis, which maps out the constituents and workings of the mind and accounts for what makes up ordinary wholesome consciousness as opposed to the awakened mind.","The first of the two simultaneous processes in the soteriological purpose of the categorial analysis of dharmas is the determination of the nature of the means of spiritual realization, which is the object of the analysis. And and and.",0.9232344627380371,0.9356985092163086,0.9110981225967407
How does the practice of discrimination of dharmas help to undermine the solidity of the world we grasp at?,"The practice of discrimination of dharmas helps to undermine the solidity of the world we grasp at by demonstrating that no essence or independent self can be found in any phenomenon or its constituents. This is because all aspects of experience are impermanent, arising and passing away subject to numerous causes and conditions. Even the unconditioned dharmas, which have no cause and no effect, are shown to be not-self. As a result, when one tries to grasp the world of the Dhammasaṅgaṇi or the Paṭṭhāna, it runs through one's fingers.","<|im_start|>assistant
The practice of discrimination of dharmas helps to undermine the solidity of the world we grasp at by showing that our perceptual experiences are not absolutely necessary for our moral and political actions but are rather contingent on a vast array of non-material things, some of which are in fact utterly inert and non-existent. When we think of an action like killing a dog, we are in fact referring to a series of dharmas that together constitute a dog, each of which is both a living being and a dog, each of which was once a dog when it was a puppy and will again be a dog when it dies. In other words, the action of killing a dog is a dharmic action because it involves the simultaneous action of our perceptual dog-dom and its non-perceptual dog-non-dom.",0.8563203811645508,0.8493232131004333,0.863433837890625
