question,reference,generated,bertscore_f1,bertscore_precision,bertscore_recall
What is the resemblance theory of understanding?,"The resemblance theory of understanding is the Aristotelian analysis that mental acts are classified according to the distinct degree and kind of resemblance they have to the things that are understood, where the resemblance is understood to be objective and natural.","The resemblance theory of understanding is a philosophical approach to understanding that suggests that the way we understand something is similar to the way we perceive and interact with the world around us. This theory suggests that our understanding of a concept or idea is shaped by our experiences and interactions with the world, rather than being innate or innate. It also emphasizes the importance of context and the role of language in understanding.",0.8664045333862305,0.8686284422874451,0.8641920685768127
What do mediaeval philosophers use to explain how a concept is about an object?,"Mediaeval philosophers use mental images, which resemble the objects they are about, to explain how a concept is about an object. They reduce mental aboutness to a real relation of resemblance, just as pictorial aboutness can be reduced to a real relation of resemblance.","Mediaeval philosophers use the concept of ""substance"" to explain how a concept is about an object. Substance is a fundamental philosophical concept that refers to the essential nature of an object. It is the fundamental property that makes an object what it is. In mediaeval philosophy, substance is used to explain how a concept like ""man"" is about an object, such as a human being. The concept of substance is based on the idea that all objects have a certain essential",0.8622830510139465,0.8631119132041931,0.8614559173583984
What is the difference between the conformality theory and the resemblance theory?,"The conformality theory and the resemblance theory are not equivalent despite their common Aristotelian heritage. The transformation of the mind through the inherence of a form is not necessarily the same as the mind’s possession of a concept. Additionally, natural likeness or resemblance need not be understood as identity of form; formal identity need not entail genuine resemblance, due to the different subjects in which the form is embodied.","The conformality theory and the resemblance theory are two different philosophical approaches to the concept of similarity. The conformality theory proposes that similarity is a property of objects that is determined by their conformal properties, which are properties that are invariant under certain transformations. The resemblance theory, on the other hand, proposes that similarity is a property of objects that is determined by their resemblance properties, which are properties that are invariant under certain transformations. The conformality theory emphasizes",0.8505539298057556,0.8529197573661804,0.8482011556625366
What is the standard way to reconcile the conformality theory and the resemblance theory of concepts?,"The standard way to reconcile the conformality theory and the resemblance theory of concepts is to take the mind’s possession of a concept to be its ability to transform itself through the inherence of a form, construing formal identity as natural likeness, where having a form in the mind that is identical to the form of the object understood just is to have a mental image of that very object.","To reconcile the conformality theory and the resemblance theory of concepts, one can consider the following steps:

1. Define the concepts: The first step is to define the concepts that are being studied. In the conformality theory, the concepts are defined as those that are similar to each other. In the resemblance theory, the concepts are defined as those that are similar to each other but not necessarily identical.

2. Identify the similarities: Once the concepts",0.8481082916259766,0.8521296381950378,0.8441246747970581
What is Abelard's argument against conformality?,"Abelard argues that if forms inhere in the mind, then the mind should have physical properties, which is absurd. He concludes that conformality, the theory that the mind has the identical form as an external object, is incoherent.","Abelard's argument against conformality is that conformity is not necessarily a good thing. He argues that conformity can lead to a lack of individuality and creativity, and that individuals should strive to be unique and original in their thinking and behavior.",0.8744154572486877,0.8793164491653442,0.8695688843727112
What is the role of mental images in thought according to Abelard?,"According to Abelard, mental images have only an instrumental role in thought, describing them as “intermediary signs of things” (intersigna rerum). Intentionality derives instead from the act of attention (attentio) directed upon the mental image. Mental images are inert and require interpretation in order to function significatively. The selfsame image can be used to think about different things, so there is no intrinsic feature of the mental image in virtue of which it is about any given thing.","According to Abelard, mental images play a significant role in thought. He believed that mental images are essential for the formation of thoughts and that they help us to understand the world around us. Abelard believed that mental images are not just visual representations but also involve the use of language, memory, and imagination. He argued that mental images are essential for the formation of thoughts because they help us to understand the world around us and to formulate ideas. Abelard believed that mental images",0.8576710820198059,0.8770533204078674,0.8391268253326416
What conclusion does Abelard draw about intentionality?,"Abelard concludes that intentionality is a primitive and irreducible feature of the mind, our acts of attending to things. Different acts of attention are intrinsically different from one another; they are about what they are about in virtue of being the kind of attention they are. Therefore, Abelard adopts what is nowadays called an adverbial theory of thought.","Abelard concludes that intentionality is a fundamental aspect of the human mind and that it is the basis for all human behavior. He argues that intentionality is the ability to plan, reason, and act with purpose and intention, which is what distinguishes humans from other animals.",0.8727462887763977,0.8917429447174072,0.8545421957969666
What principle does Abelard embrace to give a theory of understanding?,"Abelard embraces a principle of compositionality, holding that what an understanding is about is a function of what its constituent understandings are about.","Abelard embraces the principle of ""hypostasis"" to give a theory of understanding. Hypostasis is the idea that the world is made up of abstract entities, such as ideas, concepts, and principles, which are not directly experienced but exist in the mind.",0.8778021335601807,0.8683575987815857,0.8874545097351074
What is the principle that Abelard takes to be the rational core of traditional Christian morality?,The principle that Abelard takes to be the rational core of traditional Christian morality is that the agent’s intention alone determines the moral worth of an action.,"The principle that Abelard takes to be the rational core of traditional Christian morality is the principle of the Golden Mean, which is the idea that the middle path between extremes is the most just and equitable. This principle is based on the idea that the good life is not simply a matter of individual choice, but rather requires a balance between virtue and vice, and that the path to this balance is found through moderation and moderate action.",0.9052748084068298,0.8747258186340332,0.9380348324775696
What does Abelard deny with respect to the relationship between deeds and feelings?,"Abelard denies that the performance or nonperformance of the deed could affect the agent’s feelings, which in turn may affect his or her intentions.","Abelard denies that deeds and feelings are separate entities, but rather that they are interconnected and interdependent. He argues that the actions we take have a profound impact on our emotions and vice versa.",0.8585191965103149,0.8603174686431885,0.8567284941673279
What is the example Abelard uses to illustrate his point that ignorance does not necessarily make an action immoral?,"Abelard uses the example of the crucifiers of Christ to illustrate his point that ignorance does not necessarily make an action immoral. He argues that the crucifiers of Christ were not evil in crucifying Jesus, because their ignorance of Christ’s divine nature did not make them evil. He also argues that they would have sinned had they thought crucifying Christ was required and did not crucify Christ, because failing to abide by one’s conscience in moral action renders the agent blameworthy.","In the example Abelard gives, he describes a situation where a person is ignorant of the consequences of their actions. The person is unaware of the harm they are causing to others, and they continue to act without regard for the consequences. This example illustrates Abelard's point that ignorance does not necessarily make an action immoral, as the person is still responsible for their actions and may face consequences in the future.",0.8725177049636841,0.8800977468490601,0.8650671243667603
What is the first objection to Abelard’s intentionalism?,The first objection to Abelard’s intentionalism is that it is not possible to commit evil voluntarily.,"The first objection to Abelard's intentionalism is that it does not account for the existence of intentional objects. Intentional objects are not just the result of the intentional acts of an agent, but are also the objects that the agent intends to act upon. Intentionalism is a view that holds that intentional objects exist, and that the intentional acts of an agent are the causes of those objects.",0.9015229344367981,0.8705312013626099,0.934802770614624
What is the distinction Abelard makes between wanting to do something and wanting to want to do something?,"Abelard distinguishes between wanting to do something and wanting to want to do something by noting that we often want to perform an action but do not want to suffer the consequences of that action, and that sometimes our bodies react with pleasure and desire independently of our wills. He argues that acting on such desires is done “of” will, but not voluntarily, and that there is nothing evil in desire itself, only in acting on it.","In Abelard's philosophy, the distinction is between wanting to do something and wanting to want to do something. Wanting to do something refers to a desire or intention to act or perform a particular action, while wanting to want to do something refers to a desire or intention to desire or want to act or perform a particular action. For example, wanting to want to go to the gym is a desire to want to do something, while wanting to want to go to the gym",0.8708932399749756,0.8803136348724365,0.8616724014282227
What are the two cases Abelard uses to argue that human justice can even be just to punish an agent we strongly believe had no evil intention?,"Abelard uses two cases to argue that human justice can even be just to punish an agent we strongly believe had no evil intention. The first case is a woman who accidentally smothers her baby while trying to keep it warm at night and is overcome with grief. Abelard maintains that we should punish her for the beneficial example her punishment may have on others. The second case is a judge who may have excellent (but legally impermissible) evidence that a witness is perjuring himself. Since he cannot show that the witness is lying, the judge is forced to rule on the basis of the witness’s testimony that the accused, whom he believes to be innocent, is guilty. Abelard argues that human justice may with propriety ignore questions of intention in this case as well.","Abelard uses the cases of the murderer and the thief to argue that human justice can even be just to punish an agent we strongly believe had no evil intention. In the murder case, the murderer is innocent and the victim is innocent, and the murderer's guilt is not proven beyond a reasonable doubt. In the thief case, the thief is innocent and the victim is innocent, and the thief's guilt is not proven",0.8739074468612671,0.8931061625480652,0.8555169105529785
What is the problem with Abelard's position that the only certifiable sin is acting against one's conscience?,"The problem with Abelard's position is that if we cannot look to the intrinsic value of the deeds or their consequences, and conscience has no reliable guide, then his position seems to open the floodgates to well-meaning subjectivism. In other words, people would be free to do whatever they believe is right, even if it is not objectively so, which could lead to chaos.","The problem with Abelard's position that the only certifiable sin is acting against one's conscience is that it does not take into account the complexity of human behavior and the various ways in which people can violate their conscience. Abelard's argument assumes that all sin is a violation of one's conscience, but this is not necessarily the case. For example, a person may violate their conscience by engaging in selfish or unjust actions, but this does",0.8646069169044495,0.866247296333313,0.8629726767539978
What is the problem that Abelard's solution to the problem of how obedience to God's will can be a matter of the agent's intention conforming to a formal criterion leads to?,"The problem that Abelard's solution leads to is that even if we grant that an agent's intentions conform to the Golden Rule, it is not clear why the agent should care about this conformity. In other words, even if Abelard were right about morality, it is not clear why an agent should be moral.","The problem is that Abelard's solution to the problem of how obedience to God's will can be a matter of the agent's intention conforming to a formal criterion leads to a circular argument. The agent's intention is the criterion, and the agent's intention is the criterion for obedience to God's will. Therefore, the agent's intention is the criterion for obedience to God's will. This circular argument",0.87864750623703,0.8770928978919983,0.8802075386047363
What is Abelard's view on the relationship between happiness and virtue?,"Abelard believes that our happiness is linked to virtue, which is habitual morally correct behavior. He argues that reason can prove that a merely naturalistic ethics is insufficient, and that an agent's happiness is necessarily bound up with accepting the principles of traditional Christian belief, including the belief in God and an Afterlife. In particular, he argues that the Afterlife is a condition to which we ought to aspire, that it is a moral improvement even on the life of virtue in this world, and that recognizing this is constitutive of wanting to do what God wants, that is, to live according to the Golden Rule, which guarantees as much as anything can (pending divine grace) our long-term postmortem happiness.","According to Abelard, happiness and virtue are not mutually exclusive. They are interconnected and can be pursued simultaneously. Abelard believed that happiness is a natural state of being, and that it can be achieved through a virtuous life. He believed that the pursuit of virtue, such as moral integrity, honesty, and compassion, can lead to a sense of fulfillment and contentment. Abelard also believed that happiness is not a destination, but",0.8578020930290222,0.8754304647445679,0.8408695459365845
What is the Philosopher's initial view about the relationship between virtue and happiness?,"The Philosopher initially maintains that virtue entails happiness, and hence there is no need of an Afterlife since a virtuous person remains in the same condition whether dead or alive.","The Philosopher's initial view is that virtue and happiness are not directly linked, but rather that they are complementary. They are not mutually exclusive, and can be pursued simultaneously. The Philosopher believes that pursuing virtuous actions and attaining happiness can lead to a greater sense of fulfillment and well-being.",0.882119357585907,0.8804817199707031,0.8837631344795227
Who did Abelard have a conflict with because he believed reasoning had a role to play in matters of faith?,"Abelard had a conflict with those who were called anti-dialecticians, including his fellow abbot Bernard of Clairvaux, because he believed reasoning had a role to play in matters of faith.","Abelard believed that reasoning had a role to play in matters of faith, but he had a conflict with his friend and fellow scholar, Peter Abelard, because he believed that faith should be based on direct experience and personal revelation rather than reason. Abelard's beliefs were challenged by Peter's more rational approach to theology, which led to a disagreement between the two.",0.9006902575492859,0.8941611051559448,0.9073154926300049
What do the anti-dialecticians believe about the plain meaning of religious sentences?,"The anti-dialecticians believe that the plain meaning of religious sentences, to the extent that it can be grasped, is plain and that beyond that plain meaning, there is nothing we can grasp at all. They are semantic realists about the plain meaning of religious sentences.","Anti-dialecticians believe that religious sentences do not have a clear, literal meaning, but rather a symbolic or metaphorical one. They argue that religious language is not meant to be taken literally, but rather to evoke a deeper meaning or spiritual significance. They believe that religious sentences are not meant to be understood literally, but rather to be interpreted symbolically or metaphorically.",0.8788651823997498,0.8727135062217712,0.8851041793823242
What does Abelard think is a more serious threat to the proper use of reason in religion?,"Abelard thinks that there is a more serious threat to the proper use of reason in religion, but the text does not specify what that threat is.","Abelard believes that the most serious threat to the proper use of reason in religion is the tendency to rely too heavily on authority figures, such as priests or religious leaders, and to overlook the importance of individual conscience and free thought. He sees this as a danger to the development of a truly rational and enlightened understanding of the world, and he advocates for a more open and democratic approach to religious education and practice.",0.8948748111724854,0.8779026865959167,0.9125159978866577
How does Abelard justify the claim that reason can be fruitfully applied to a particular article of faith?,Abelard justifies the claim that reason can be fruitfully applied to a particular article of faith by offering a case study in his own writings where he dialectically investigates the Trinity and elaborates an original theory of identity to address issues surrounding it. He argues that belief in the Trinity is rationally justifiable since as far as reason can take us we find that the doctrine makes sense once the tools of dialectic have been properly employed.,"Abelard justifies the claim that reason can be fruitfully applied to a particular article of faith by arguing that the article of faith is a fundamental principle of human existence that cannot be fully understood or explained without the aid of reason. He argues that reason can help us to understand the nature of the article of faith and its relationship to other fundamental principles of human knowledge, such as logic and metaphysics. Abelard believes that reason can provide a deeper understanding of the article",0.8845409750938416,0.8911613821983337,0.8780182003974915
What are the four additional modes of identity that Abelard presents in his Theologia christiana?,Abelard presents four additional modes of identity in his Theologia christiana: (1) essential sameness and difference; (2) numerical sameness and difference; (3) sameness and difference in definition; (4) sameness and difference in property (in proprietate).,"Abelard presents four additional modes of identity in his Theologia christiana:
1. Theoria: theoria is the study of God, and it is the first mode of identity. It is the foundation of all other modes of identity.
2. Logos: logos is the study of reason, and it is the second mode of identity. It is the foundation of all other modes of identity.
3. Eros: eros is the study of love, and it",0.8506866097450256,0.8530645370483398,0.8483219146728516
What is Abelard's view on the relationship between a part and the whole it is a part of?,"Abelard maintains that the part is essentially different from the integral whole of which it is a part, reasoning that a given part is completely contained, along with other parts, in the whole, and so is less than the quantity of the whole.","Abelard believed that a part and the whole are not separate entities but are interconnected, with the part being a part of the whole. He argued that the part is a reflection of the whole, and that the whole is a reflection of the part. This view is known as the ""part-whole"" relationship.",0.884528398513794,0.8892641067504883,0.8798428773880005
What are the two causes of the failure of numerical sameness?,"The two causes of the failure of numerical sameness are: (1) objects are not numerically the same when one has a part that the other does not have, in which case the objects are essentially different as well, and (2) objects are numerically different when neither has a part belonging to the other.","The two causes of the failure of numerical sameness are:
1. Different input data sets: The input data sets used for training the neural network may have different numbers of elements, leading to a mismatch between the input and output data.
2. Different hyperparameters: The hyperparameters used for training the neural network may have different values, leading to a mismatch between the input and output data.",0.866765558719635,0.8638561367988586,0.8696946501731873
What is the difference between sameness and difference in definition and essential and numerical sameness and difference?,"Sameness and difference in definition is roughly analogous to modern theories of the identity of properties, while essential and numerical sameness and difference apply directly to things in the world and are extensional forms of identity. According to Abelard, things are the same in definition when what it is to be one requires that it be the other, and conversely; otherwise they differ in definition.","Sameness and difference are two different concepts in mathematics. Sameness refers to the property of being the same, while difference refers to the property of being different. In mathematics, sameness refers to the property of being equivalent, while difference refers to the property of being different. Sameness and difference are essential and numerical sameness and difference are essential. Essential sameness refers to the property of being equivalent, while essential difference refers to the property of being different. Numerical sameness refers",0.8451560735702515,0.853608250617981,0.8368697166442871
What does Abelard mean by the term 'mixed' in the context of properties?,"In the context of properties, Abelard uses the term 'mixed' to refer to properties that, despite being different in definition, both apply to the selfsame concrete thing as such and also as it is characterized by the other.","In the context of properties, the term 'mixed' refers to properties that are not entirely true or false, but rather have a degree of truth or falsehood. For example, a property like ""the sky is blue"" is a mixed property because it has both true and false aspects.",0.8807876110076904,0.8862010836601257,0.8754398226737976
What is the relationship between a form-matter composite and its matter?,"A form-matter composite and its matter are essentially the same, yet they are not identical. The matter is prior to the composite in terms of properties, while the composite is posterior to its matter. The matter is not characterized by posteriority, and the composite is not characterized by priority. Therefore, the matter and composite are different in property despite being essentially the same.","The relationship between a form-matter composite and its matter is that the form is the physical manifestation of the matter, while the matter is the physical manifestation of the form. In other words, the form is the physical manifestation of the properties of the matter, while the matter is the physical manifestation of the properties of the form. This relationship is fundamental to the understanding of the physical world and the nature of reality.",0.8771313428878784,0.8790096044540405,0.875261127948761
How does Abelard use his theory of identity to explain the Trinity?,"Abelard explains the Trinity by stating that the three Persons are essentially the same as one another, since they are all the same concrete thing (namely God). They differ from one another in definition, since what it is to be the Father is not the same as what it is to be the Son or what it is to be the Holy Spirit. The three Persons are numerically different from one another, for otherwise they would not be three, but they are not numerically different from God: if they were there would be three gods, not one. Moreover, each Person has properties that uniquely apply to it—unbegotten to the Father, begotten to the Son, and proceeding to the Holy Spirit—as well as properties that are distinctive of it, such as power for the Father, wisdom for the Son, and goodness for the Holy Spirit. The unique properties are unmixed in Abelard’s technical sense, for the Persons differ from one another in their unique properties, and such properties do not apply to God; the distinctive properties are mixed, though, in that God is characterized by each (the powerful God is the wise God is the good God). Abelard holds that human reason cannot go further than this, but reason validates the analysis (strictly speaking only a “likeness” or analogy) as far as it can go.","Abelard's theory of identity, which he developed in his book ""The First Principles of Philosophy,"" explains the Trinity by proposing that God is one in essence but three in person. He argues that God is one in essence because he is the only being who is truly one, and that God is three in person because he is three in essence. Abelard's theory of identity is based on the idea that God is one in essence because",0.8375847339630127,0.8627651929855347,0.8138324022293091
Who was William of Champeaux and what was his contribution to philosophy?,"William of Champeaux was a French philosopher and theologian who lived in the 11th and 12th centuries. He was a prominent figure in the development of medieval philosophy and is best known for his work on logic, mereology, relations, and universals. He was a student of Anselm of Canterbury and later became a teacher himself, counting Peter Abelard among his students. William's most significant contribution to philosophy is his theory of universals, which holds that universals are real and exist independently of particular things. This theory was a major topic of debate in medieval philosophy and was challenged by Abelard, who argued that universals are merely mental constructs. William's work on logic and syllogisms was also influential and helped to shape the development of medieval logic. He was a leading figure in the School of Paris, which was a center of learning and philosophical debate in the 12th century. Despite his significant contributions to philosophy, William's work is not widely studied today and is often overshadowed by the more famous philosophers of the medieval period. Nonetheless, his ideas and theories continue to be an important part of the history of philosophy and have had a lasting impact on the development of Western thought","William of Champeaux was a 12th-century French philosopher and theologian who is best known for his work on the concept of the ""double"" and his interpretation of the concept of ""being."" He was also a theologian and the author of several important works on theology, including ""The Divine Nature of God"" and ""The Divine Will."" His contributions to philosophy were significant, as he helped to develop the concept of the ""double",0.8776643872261047,0.8978019952774048,0.8584103584289551
What does the term Abhidharma mean in the Buddhist exegetical tradition?,"In the Buddhist exegetical tradition, the term Abhidharma means approximately “higher” or “further” teaching, and it refers both to the doctrinal investigations of the new scholastic movement and to the body of texts yielded by its systematic exposition of Buddhist thought. This body of literature includes the third of the “three baskets” (Skt., tripiṭaka, Pali, tipiṭaka) of the Buddhist canon, namely, the Abhidharma-piṭaka (Pali, Abhidhamma-piṭaka), its commentaries, and later exegetical texts.","The term Abhidharma refers to the philosophical and theological exegetical traditions of Buddhism, which focus on the interpretation and analysis of Buddhist texts. These traditions aim to provide a comprehensive understanding of the Buddhist teachings and their meaning, and to help practitioners navigate the complexities of Buddhist doctrine.",0.8639154434204102,0.8980367183685303,0.8322921395301819
What is Abhidharma and how does it differ from Sūtrānta?,"Abhidharma is a branch of thought and inquiry that is distinct from Sūtrānta, the system of the Buddha’s discourses. Unlike the earlier Buddhist discourses that are colloquial in nature, the Abhidharma method presents the Buddha’s teachings in technical terms that are carefully defined to ensure analytical exactitude. In content, Abhidharma is distinctive in its efforts to provide the theoretical counterpart to the Buddhist practice of meditation and, more broadly, a systematic account of sentient experience. It does so by analyzing conscious experience into its constituent mental and physical events. Abhidharma is also notable for its dharma theory, which is an overarching inquiry into the nature and interaction of dharmas, and its impact on subsequent Buddhist thought and systematic philosophy.","Abhidharma is a philosophical system that originated in ancient India and is considered one of the most important schools of thought in Buddhist philosophy. It differs from Sūtrānta in several ways. Sūtrānta is the traditional system of Buddhist scriptures, which is based on the teachings of the Buddha. Abhidharma, on the other hand, is a system of philosophical principles and concepts that are not found in",0.8784893751144409,0.8954917192459106,0.8621206283569336
What was the name of the two parties or fraternities that the primitive Buddhist community divided into around the beginning of the third century BCE?,"The two parties or fraternities that the primitive Buddhist community divided into around the beginning of the third century BCE were the Sthaviras (Pali, Theriyas) and the Mahāsāṅghikas.",The two parties or fraternities that the primitive Buddhist community divided into around the beginning of the third century BCE were the Saṅgha and the Saṅgha-paripṛcchā.,0.929753839969635,0.942863404750824,0.9170039296150208
What is the likelihood that the early formative period of the Buddhist community gave rise to multiple intellectual branches that developed spontaneously?,It is likely that the early formative period of the Buddhist community gave rise to multiple intellectual branches that developed spontaneously due to the geographical extension of the community over the entire Indian subcontinent and subject to the particular problems that confronted each monastic community (saṅgha).,"The early formative period of the Buddhist community did not necessarily give rise to multiple intellectual branches that developed spontaneously. The Buddhist tradition has a long history and has been shaped by various factors, including the social and political contexts of the time, the teachings of the Buddha, and the development of Buddhist doctrine and practice. The early formative period was a time of intense intellectual ferment and experimentation, but it did not necessarily lead to the emer",0.8816588521003723,0.8879410028457642,0.8754650354385376
What are the seven texts of the Sarvāstivādin Abhidharma-piṭaka?,"The seven texts of the Sarvāstivādin Abhidharma-piṭaka are the Saṅgītiparyāya (Discourse on the Collective Recitation), the Dharmaskandha (Compendium of Dharmas), the Prajñaptiśāstra (Manual of Concepts), the Vijñānakāya (Compendium of Consciousness), the Dhātukāya (Compendium of Elements), the Prakaraṇapāda (Literary Exposition), and the Jñānaprasthāna (The Foundation of Knowledge).","The seven texts of the Sarvāstivādin Abhidharma-piṭaka are:
1. Abhidharmakośabhāṣya
2. Abhidharmakośabhāṣya (Sutta)
3. Abhidharmakośabhāṣya (Pāli)
4. Abhidharmakośabhāṣya (Vinaya)
5. Abhid",0.85322505235672,0.8636407852172852,0.8430574536323547
What is the Sarvāstivāda manual most influential for later Chinese and Tibetan Buddhism?,"The Sarvāstivāda manual most influential for later Chinese and Tibetan Buddhism is Vasubandhu’s Abhidharmakośa (Treasury of Abhidharma, fifth century CE).","The Sarvāstivāda manual, also known as the ""Great Vehicle,"" is the most influential for later Chinese and Tibetan Buddhism. It is a collection of teachings and practices that emphasize the unity and interconnectedness of all phenomena, including the Buddha, the Dharma, and the Sangha. This philosophy has played a significant role in the development of Buddhism in China and Tibet, and has influenced the development of",0.8708699345588684,0.8740506172180176,0.8677124381065369
What is the main body of Abhidharma literature composed of?,The main body of Abhidharma literature is composed of interpretations of the Buddha’s discourses specific to each school of thought and philosophical elaborations of selectively emphasized doctrinal issues. These continued to be refined by subsequent generations of monks who contributed to the consolidation of the two surviving Theravāda and Sarvāstivāda schools.,"The main body of Abhidharma literature is the Abhidharmakośa, which is a collection of texts that discuss the philosophical and religious teachings of the Abhidharma school. These teachings include the doctrine of the four noble truths, the doctrine of the origination of suffering, and the doctrine of the cessation of suffering. The Abhidharmakośa is considered one of the most important and influential texts in the history of",0.8639990091323853,0.8678961992263794,0.8601366281509399
What is the distinction made by Buddhist tradition between the Sūtrānta and Abhidharma methods of instructing the teachings?,"Buddhist tradition distinguishes between the Sūtrānta and Abhidharma methods of instructing the teachings by contrasting the Sūtrānta “way of putting things” in partial, figurative terms that require further clarification, versus the Abhidharma exposition and catechism that expound the teachings fully, in non-figurative terms. This coincides with additional distinctions the tradition makes between texts that have implicit meaning versus those that have explicit meaning, and texts that are expressed in conventional terms versus others that are expressed in ultimate terms.","The distinction made by Buddhist tradition between the Sūtrānta and Abhidharma methods of instructing the teachings is that the Sūtrānta focuses on the fundamental teachings of Buddhism, while the Abhidharma emphasizes the philosophical and theoretical aspects of Buddhism. The Sūtrānta is a collection of Buddhist scriptures, while the Abhidharma is a systematic analysis of the teachings.",0.8888644576072693,0.9121761322021484,0.866714596748352
What was the purpose of using lists in early Buddhist literature?,"The purpose of using lists in early Buddhist literature was to serve as mnemonic devices, as the literature was composed and for some centuries preserved orally. These lists were also powerful mnemonic devices and provided formulaic treatment of doctrinal items that were expounded elsewhere. The use of lists in early Buddhist literature can be traced to the collections of the Buddha’s discourses, where certain texts are arranged according to taxonomic lists, providing formulaic treatment of doctrinal items that are expounded elsewhere. Similar taxonomic lists form the table of contents of the Vibhaṅga and Puggalapaññatti of the Theravāda and the Saṅgītiparyāya and Dharmaskandha of the Sarvāstivāda, which are structured as commentaries on those lists.","The purpose of using lists in early Buddhist literature was to organize and present information in a systematic and structured way. This was done to make it easier for readers to understand and remember the information. The lists were often used to organize the teachings of the Buddha, as well as to provide a framework for meditation and other practices. The lists were also used to organize the various sutras and other texts that were compiled and studied by Buddhist monks and",0.8544555902481079,0.8804777264595032,0.8299275040626526
What were some of the factors that contributed to the development of the discursive hermeneutics and argumentative style of Abhidharma literature?,"The development of the discursive hermeneutics and argumentative style of Abhidharma literature was influenced by the institutionalization of Buddhist thought, the transition from oral to written methods of textual transmission, the rise of monastic debates concerning the doctrine among the various Buddhist schools, intellectual assimilation and doctrinal disputes between the Buddhist monastic community and the contemporaneous Sanskrit Grammarians, Jains, and Brahmanical schools with their evolving scholastic and analytical movements. The dialectic format and the display of awareness of differences in doctrinal interpretation are the hallmarks of the Kathāvatthu and the Vijñānakāya. Later on, post-canonical Abhidharma texts became complex philosophical treatises employing sophisticated methods of argumentation and independent investigations that resulted in doctrinal conclusions quite far removed from their canonical antecedents.","The development of the discursive hermeneutics and argumentative style of Abhidharma literature can be attributed to several factors, including:

1. The influence of Buddhist philosophy: Buddhist philosophy played a significant role in the development of Abhidharma literature. The teachings of the Buddha emphasized the importance of understanding the nature of reality through discursive reasoning and argumentation.

2. The role of logic and reasoning: Abhidhar",0.8653736114501953,0.8905036449432373,0.8416229486465454
What two approaches to discussing the Dharma within the early Buddhist community led to the development of Abhidharma literature?,"The two approaches to discussing the Dharma within the early Buddhist community that led to the development of Abhidharma literature were the first approach, which intended to summarize and analyze the significant points of the Buddha’s teachings, and the second approach, which aimed to elaborate on and interpret the doctrines by means of monastic disputations.","Two approaches to discussing the Dharma within the early Buddhist community led to the development of Abhidharma literature:
1. The Hinayana school, which emphasized the importance of the path to enlightenment, led to the development of the Mahayana school, which emphasized the importance of the path to liberation.
2. The Sutta Pitaka, which contained the Buddha's teachings, led to the development of Ab",0.8977161645889282,0.8910040855407715,0.9045301079750061
What is the difference between the Sūtrānta and Abhidharma worldviews in terms of the time scale of processes?,"In the Sūtrānta worldview, processes are analyzed in terms of physical and mental processes that arise and cease subject to various causes and conditions, but the Abhidharma reinterprets these terms as applying to discrete, momentary events, reducing the time scale of these processes so they are now seen as operating from moment to moment.","The Sūtrānta worldview emphasizes the present moment and the immediate experience of the self, while the Abhidharma worldview emphasizes the past and future. The Sūtrānta worldview places a greater emphasis on the present moment and the immediate experience of the self, while the Abhidharma worldview places a greater emphasis on the past and future. The difference lies in the focus on the present and the past, respectively.",0.8587402701377869,0.8686892986297607,0.8490164875984192
What is the role of dharmas in the process of sensory perception according to the Abhidharma treatises?,"According to the Abhidharma treatises, dharmas are the objects of mental cognitive awareness, a particular type of consciousness that discerns between the stimuli impinging upon the sense faculties and that emerges when the requisite conditions come together. Dharmas are not merely mental objects like ideas, concepts, or memories. Rather, they are psycho-physical events with diverse capacities by means of which the mind unites and assimilates a particular perception, especially one newly presented, to a larger set or mass of ideas already possessed, thus comprehending and conceptualizing it.","According to the Abhidharma treatises, dharmas are the underlying causes of sensory perception. They are the factors that influence the perception of objects, sensations, and emotions. Dharmas are considered to be the fundamental constituents of the mind, and they are responsible for the formation and maintenance of consciousness. They are also believed to be the source of all phenomena, including the physical world and the self. The Abhidharma treat",0.8765562772750854,0.8943683505058289,0.8594399094581604
What is the purpose of the Abhidharma exegesis?,"The purpose of the Abhidharma exegesis is to provide an exhaustive account of every possible type of experience in terms of its constituent dharmas. This enterprise involves breaking down the objects of ordinary perception into their constituent, discrete dharmas and clarifying their relations of causal conditioning. The overarching inquiry subsuming both the analysis of dharmas into multiple categories and their synthesis into a unified structure by means of their manifold relationships of causal conditioning is referred to as the “dharma theory.”","The purpose of the Abhidharma exegesis is to provide a comprehensive understanding of the Buddhist teachings on the nature of reality, the origins of suffering, and the path to liberation. It is a systematic analysis of the Buddha's teachings, which helps to clarify their meaning and provide guidance for practitioners. The exegesis is divided into several parts, each of which deals with a specific aspect of Buddhist doctrine. The ex",0.8706827759742737,0.8840270638465881,0.8577355146408081
